Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
SW3 5WN,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1999-06-01,2010-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WP,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2005-06-01,2006-07-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WQ,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1999-06-01,2005-09-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WR,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2003-06-01,2012-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WS,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1999-06-01,2006-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WT,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1999-06-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WU,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2005-12-01,2009-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WW,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2006-07-01,2008-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WX,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2006-07-01,2008-07-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5WY,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1999-12-01,2005-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XA,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2004-03-01,2008-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XB,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2001-12-01,2012-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XD,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2002-06-01,2003-06-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002914
SW3 5XE,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2002-10-01,2006-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XF,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2004-02-01,2005-07-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002914
SW3 5XG,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2004-11-01,2006-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XH,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1995-07-01,2012-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XL,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2005-01-01,2006-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XN,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2006-06-01,2006-07-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XP,Yes,51.488424,-0.16699,527362,178201,TQ273782,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XR,Yes,51.488412,-0.166832,527373,178200,TQ273781,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XS,Yes,51.488569,-0.166494,527396,178218,TQ273782,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XT,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2002-09-01,2006-10-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XU,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2004-01-01,2011-09-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XW,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1990-02-01,2012-06-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5XX,No,51.488544,-0.167244,527344,178214,TQ273782,"Stanley","Kensington and Chelsea, unparished area",1992-01-01,2007-05-01,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YA,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2003-07-01,2012-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YB,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2004-02-01,2005-07-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002914
SW3 5YD,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2007-08-01,2008-09-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YE,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2003-02-01,2012-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YF,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2002-09-01,2010-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YG,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1995-01-01,2010-03-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YJ,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1995-01-01,2000-06-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5YL,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1995-07-01,2000-10-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5YN,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2006-04-01,2008-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YP,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2002-06-01,2006-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YQ,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1995-07-01,2007-04-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YR,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2002-06-01,2007-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YS,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1995-07-01,2009-03-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YT,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2007-01-01,2007-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YU,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2004-09-01,2006-10-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YW,No,51.487855,-0.168568,527254,178135,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2002-11-01,2010-12-01,12,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5YX,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2004-02-01,2005-07-01,13,England,2019-11-23,"Imputed by ONS by reference to surrounding postcode grid references",E01002914
SW3 5ZA,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",2007-11-01,2009-01-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5ZB,No,51.48753,-0.167919,527300,178100,TQ272780,"Royal Hospital","Kensington and Chelsea, unparished area",1995-07-01,1996-12-01,12,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002899
SW3 5ZD,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1995-12-01,2000-07-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZE,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1995-12-01,1998-12-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZF,No,51.48753,-0.167919,527300,178100,TQ272780,"Royal Hospital","Kensington and Chelsea, unparished area",1996-06-01,1996-12-01,12,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01002899
SW3 5ZG,No,51.485036,-0.170049,527159,177819,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1996-06-01,1998-06-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZH,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1996-12-01,2000-07-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZJ,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1996-12-01,2003-02-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5ZL,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1996-12-01,2010-03-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5ZN,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1996-12-01,2000-06-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZP,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1997-06-01,2000-06-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZQ,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1997-06-01,2006-05-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5ZR,No,51.488258,-0.168466,527260,178180,TQ272781,"Stanley","Kensington and Chelsea, unparished area",1997-06-01,2001-10-01,13,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002914
SW3 5ZS,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1997-12-01,2000-06-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZT,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1997-12-01,2000-06-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZU,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1997-12-01,1998-12-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 5ZW,No,51.485045,-0.170049,527159,177820,TQ271778,"Chelsea Riverside","Kensington and Chelsea, unparished area",1997-12-01,2000-06-01,11,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01002844
SW3 6AA,Yes,51.4857,-0.176317,526722,177882,TQ267778,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,11,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW3 6AB,Yes,51.485534,-0.177735,526624,177861,TQ266778,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW3 6AD,Yes,51.48484,-0.178253,526590,177783,TQ265777,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
SW3 6AE,Yes,51.484575,-0.17737,526652,177755,TQ266777,"Stanley","Kensington and Chelsea, unparished area",1980-01-01,,10,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01002911
