Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
HA8 5LW,Yes,51.597049,-0.270446,519894,190106,TQ198901,"Queensbury","Brent, unparished area",1980-01-01,,62,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000592
HA8 5NA,No,51.594488,-0.28345,519000,189800,TQ190897,"Queensbury","Brent, unparished area",1987-04-01,1992-12-01,49,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000594
HA8 5NB,Yes,51.594953,-0.283288,519010,189852,TQ190898,"Queensbury","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5ND,Yes,51.594912,-0.281081,519163,189851,TQ191898,"Queensbury","Brent, unparished area",1980-01-01,,48,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5NE,Yes,51.595149,-0.277044,519442,189884,TQ194898,"Queensbury","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5NF,Yes,51.595545,-0.274574,519612,189932,TQ196899,"Queensbury","Brent, unparished area",1980-01-01,,57,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5NG,Yes,51.59546,-0.271878,519799,189927,TQ197899,"Queensbury","Brent, unparished area",1980-01-01,,61,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000592
HA8 5NH,Yes,51.594715,-0.276829,519458,189836,TQ194898,"Queensbury","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5NJ,Yes,51.594506,-0.280374,519213,189807,TQ192898,"Queensbury","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5NL,Yes,51.594176,-0.282889,519040,189766,TQ190897,"Queensbury","Brent, unparished area",1980-01-01,,48,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5NN,Yes,51.594883,-0.284662,518915,189842,TQ189898,"Queensbury","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5NP,Yes,51.594475,-0.285616,518850,189795,TQ188897,"Queensbury","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5NQ,Yes,51.595036,-0.271807,519805,189880,TQ198898,"Queensbury","Brent, unparished area",1980-01-01,,59,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000587
HA8 5NR,Yes,51.594084,-0.284539,518926,189753,TQ189897,"Queensbury","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5NS,No,51.595238,-0.273315,519700,189900,TQ197898,"Queensbury","Brent, unparished area",1980-01-01,1985-12-01,59,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000592
HA8 5NT,No,51.594382,-0.276235,519500,189800,TQ195897,"Queensbury","Brent, unparished area",1980-01-01,1985-12-01,51,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000593
HA8 5NU,Yes,51.595248,-0.28501,518890,189882,TQ188898,"Queensbury","Brent, unparished area",1980-01-01,,52,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5NW,No,51.594509,-0.284893,518900,189800,TQ189897,"Queensbury","Brent, unparished area",1987-04-01,1991-12-01,50,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000594
HA8 5PG,Yes,51.596157,-0.279561,519265,189992,TQ192899,"Queensbury","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5PH,Yes,51.595473,-0.279471,519273,189916,TQ192899,"Queensbury","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5PJ,Yes,51.595349,-0.278985,519307,189903,TQ193899,"Queensbury","Brent, unparished area",1980-01-01,,47,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5PL,Yes,51.595509,-0.277016,519443,189924,TQ194899,"Queensbury","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5PN,Yes,51.595856,-0.274755,519599,189966,TQ195899,"Queensbury","Brent, unparished area",1980-01-01,,57,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5PP,Yes,51.595994,-0.276983,519444,189978,TQ194899,"Queensbury","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5PR,Yes,51.595462,-0.281219,519152,189912,TQ191899,"Queensbury","Brent, unparished area",1980-01-01,,49,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5PS,Yes,51.59561,-0.283292,519008,189925,TQ190899,"Queensbury","Brent, unparished area",1980-01-01,,51,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5PT,Yes,51.595779,-0.281366,519141,189947,TQ191899,"Queensbury","Brent, unparished area",1980-01-01,,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000594
HA8 5PW,Yes,51.596237,-0.274548,519612,190009,TQ196900,"Queensbury","Brent, unparished area",1980-01-01,,57,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5QB,Yes,51.597531,-0.274951,519581,190152,TQ195901,"Queensbury","Brent, unparished area",1998-12-01,,58,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5QD,Yes,51.598299,-0.272304,519762,190242,TQ197902,"Queensbury","Brent, unparished area",1998-12-01,,60,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5QE,No,51.597078,-0.276133,519500,190100,TQ195900,"Queensbury","Brent, unparished area",1980-01-01,1994-05-01,55,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000593
HA8 5QF,Yes,51.597729,-0.272716,519735,190178,TQ197901,"Queensbury","Brent, unparished area",1998-12-01,,60,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5QG,Yes,51.596619,-0.275487,519546,190050,TQ195900,"Queensbury","Brent, unparished area",1998-12-01,,56,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5QQ,Yes,51.597603,-0.273875,519655,190162,TQ196901,"Queensbury","Brent, unparished area",2006-11-01,,59,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5QR,Yes,51.597252,-0.27451,519612,190122,TQ196901,"Queensbury","Brent, unparished area",2006-10-01,,58,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5RA,Yes,51.596904,-0.274032,519646,190084,TQ196900,"Queensbury","Brent, unparished area",2006-11-01,,58,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 5RB,Yes,51.597019,-0.273349,519693,190098,TQ196900,"Queensbury","Brent, unparished area",2007-04-01,,60,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000593
HA8 6BW,No,51.59453,-0.286336,518800,189800,TQ188897,"Queensbury","Brent, unparished area",1994-05-01,1995-01-01,49,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000594
HA9 0AA,Yes,51.558132,-0.282843,519137,185758,TQ191857,"Tokyngton","Brent, unparished area",2009-11-01,,46,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01033424
HA9 0AB,Yes,51.558298,-0.284928,518992,185773,TQ189857,"Tokyngton","Brent, unparished area",2008-09-01,,45,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01033424
HA9 0AD,Yes,51.561877,-0.277566,519493,186183,TQ194861,"Tokyngton","Brent, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AE,Yes,51.562375,-0.277062,519527,186239,TQ195862,"Tokyngton","Brent, unparished area",1980-01-01,,36,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AF,No,51.561108,-0.276051,519600,186100,TQ196860,"Tokyngton","Brent, unparished area",1992-08-01,1994-05-01,34,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000615
HA9 0AG,Yes,51.561092,-0.274196,519729,186101,TQ197861,"Tokyngton","Brent, unparished area",1980-01-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AH,Yes,51.561419,-0.275049,519669,186136,TQ196861,"Tokyngton","Brent, unparished area",1980-01-01,,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AJ,Yes,51.562014,-0.275267,519652,186202,TQ196862,"Tokyngton","Brent, unparished area",1985-10-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AL,Yes,51.561813,-0.274466,519708,186181,TQ197861,"Tokyngton","Brent, unparished area",1985-10-01,,36,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AN,No,51.561421,-0.273515,519775,186139,TQ197861,"Tokyngton","Brent, unparished area",1980-01-01,2015-06-01,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AP,No,51.561487,-0.27797,519466,186139,TQ194861,"Tokyngton","Brent, unparished area",1988-03-01,1998-12-01,35,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AQ,Yes,51.561411,-0.274611,519699,186136,TQ196861,"Tokyngton","Brent, unparished area",1980-01-01,,36,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AR,Yes,51.561102,-0.275042,519670,186101,TQ196861,"Tokyngton","Brent, unparished area",2001-12-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AS,Yes,51.560492,-0.273305,519792,186036,TQ197860,"Tokyngton","Brent, unparished area",1987-04-01,,34,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AT,Yes,51.56106,-0.272764,519828,186100,TQ198860,"Tokyngton","Brent, unparished area",1994-12-01,,33,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
HA9 0AU,No,51.562049,-0.278901,519400,186200,TQ194861,"Tokyngton","Brent, unparished area",1994-12-01,1995-07-01,36,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000615
HA9 0AW,No,51.551185,-0.307235,517464,184946,TQ174849,"Sudbury","Brent, unparished area",1991-09-01,2006-01-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA9 0AX,No,51.562049,-0.278901,519400,186200,TQ194861,"Tokyngton","Brent, unparished area",1994-12-01,1995-12-01,36,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000615
HA9 0AY,No,51.559418,-0.277933,519474,185909,TQ194859,"Tokyngton","Brent, unparished area",1993-08-01,1999-12-01,37,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01000615
HA9 0AZ,No,51.551185,-0.307235,517464,184946,TQ174849,"Sudbury","Brent, unparished area",1993-08-01,2005-04-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA9 0BA,No,51.560252,-0.278969,519400,186000,TQ193859,"Tokyngton","Brent, unparished area",1980-01-01,1997-12-01,37,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01033424
HA9 0BB,No,51.551185,-0.307235,517464,184946,TQ174849,"Sudbury","Brent, unparished area",2001-06-01,2001-09-01,50,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000612
HA9 0BD,No,51.560252,-0.278969,519400,186000,TQ193859,"Tokyngton","Brent, unparished area",1995-07-01,1997-06-01,37,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01033424
HA9 0BE,No,51.560539,-0.278929,519402,186032,TQ194860,"Tokyngton","Brent, unparished area",1994-05-01,1997-12-01,36,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01033424
HA9 0BF,No,51.560252,-0.278969,519400,186000,TQ193859,"Tokyngton","Brent, unparished area",1994-12-01,1995-07-01,37,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01033424
HA9 0BG,No,51.559353,-0.279003,519400,185900,TQ193858,"Tokyngton","Brent, unparished area",1993-08-01,1996-12-01,38,England,2019-11-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01033424
HA9 0BH,No,51.560539,-0.278929,519402,186032,TQ194860,"Tokyngton","Brent, unparished area",1992-01-01,1998-06-01,36,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01033424
HA9 0BJ,No,51.559418,-0.277933,519474,185909,TQ194859,"Tokyngton","Brent, unparished area",1995-01-01,2000-06-01,37,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01000615
HA9 0BL,No,51.560539,-0.278929,519402,186032,TQ194860,"Tokyngton","Brent, unparished area",1995-07-01,1997-12-01,36,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01033424
HA9 0BN,No,51.560539,-0.278929,519402,186032,TQ194860,"Tokyngton","Brent, unparished area",1994-12-01,1997-12-01,36,England,2019-11-23,"Postcode sector mean (mainly PO Boxes)",E01033424
HA9 0BP,Yes,51.560315,-0.278418,519438,186008,TQ194860,"Tokyngton","Brent, unparished area",2008-04-01,,37,England,2019-11-23,"Within the building of the matched address closest to the postcode mean",E01000615
